MolID,A2_pore/wt,A2_pd3-pore/wt,BalabanJ,BertzCT,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,RingCount,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,TPSA,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,qed,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
ST001786,0.909519,0.862172,1.948,1081.845,21.794,15.08,18.149,11,7.973,5.77,4.488,18.149,11,7.973,5.77,4.488,5.969,5.969,17.92,41.919,31.086,12.133,43.322,4.567,9.474,9.589,0,421.212,1.032,1.774,2.452,0.36,-3.12,31,392.285,14098642.79,21.125,9.35,4.489,181.908,13.147,0.462,13.147,0.34,0.302,0.34,-0.391,-0.462,3.301,118.792,421.517,1,6,0,1,1,2,1,3,5,1,6,0,6,0,1,1,162,18.941,4.795,4.795,0,0,18.199,56.518,17.997,36.47,12.294,0,0,0,11.939,4,23.963,0,4.567,0,39.655,19.696,59.788,0,11.437,22.842,9.637,36.202,16.076,0,49.162,48.531,0,16.59,0,0,5.75,0,61.97,12.937,26.121,0.743,3.399,-0.307,15.528,3.667,6.413,0,0,0.49,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23,0.91,0,0.41,0.73,2473.21,4409.6,6041.3,4.06,0.2
ST002653,1.560944,1.730053,2.568,520.202,10.836,7.165,8.359,4.549,3.23,2.05,1.42,8.359,4.549,3.23,2.05,1.42,0,5.96,5.948,16.597,0,0,31.189,15.285,11.143,0,0,202.109,1.333,2.067,2.8,0.1,-2.17,15,190.145,2758.912,9.388,3.529,1.854,86.857,5.322,0.346,5.322,0.346,0.088,0.291,0.088,-0.291,-0.576,59.018,202.241,5,5,0,0,0,1,1,2,2,3,5,0,1,0,0,0,76,0,11.143,10.301,4.984,0,18.199,12.99,5.386,11.211,0,0,0,5.948,5.96,2,5.409,0,9.968,5.734,6.924,5.317,29.959,0,0,22.811,16.46,15.928,0,6.924,5.694,24.265,0,10.903,0,5.948,0,0,89.42,0,8.512,9.036,7.084,0.51,7.773,0,1.919,0,0,0.426,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.97,0.002,0.23,0.77,347.47,1139.31,1486.78,2.8,0
ST003326,1.172964,1.099916,2.65,561.549,11.707,7.575,9.281,4.966,3.684,2.375,1.634,9.281,4.966,3.684,2.375,1.634,0,5.96,5.948,22.16,0,0,32.047,15.285,11.143,0,0,216.124,1.312,2.062,2.75,0.182,-2.17,16,202.156,4043.563,10.351,3.768,1.791,93.222,5.36,0.346,5.36,0.346,0.09,0.291,0.09,-0.291,-0.268,63.755,216.268,5,5,0,0,0,1,1,2,2,3,5,0,1,0,0,0,82,0,11.143,10.301,4.984,0,18.199,19.411,5.386,11.211,0,0,0,5.948,5.96,2,5.409,0,9.968,5.734,13.847,5.317,29.456,0,0,22.811,16.46,15.928,0,13.847,11.257,18.199,0,10.903,0,5.948,0,0,89.42,0,8.652,9.118,8.275,0.52,5.996,0,3.94,0,0,0.452,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.96,0.002,0.29,0.71,463.6,1154.93,1618.53,2.83,0
ST024061,0.200837,0.937238,1.858,808.185,19.389,13.079,15.043,9.193,6.634,4.728,3.254,15.043,9.193,6.634,4.728,3.254,36.706,5.517,18.14,32.228,10.894,0,0,26.002,4.737,20.114,0,383.204,1.259,2.037,2.741,0.688,-2.05,27,356.213,1623081.682,19.704,8.759,3.965,154.747,12.04,0.394,12.04,0.3,0.106,0.3,-1.283,-0.394,-2.055,95.871,383.429,8,11,0,1,1,0,2,2,9,6,11,0,9,0,1,1,150,36.091,9.362,4.984,4.984,0,6.421,19.262,6.545,19.479,23.959,11.745,5.948,0,5.559,3,25.79,0,19.519,0,50.223,25.013,16.681,0,0,17.112,16.61,72.847,4.737,0,31.911,11.122,0,11.164,0,5.948,0,0,173.16,7.109,22.863,32.937,3.745,0.332,0,0.908,1.106,0,0,0.268,0,3,3,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0.34,0.95,0,0.32,0.73,1591.99,3697.25,5042.83,3.81,0.07
ST038872,1.162192,1.422898,1.846,1024.487,18.803,13.224,15.658,9.487,6.632,4.998,3.795,15.658,9.487,6.632,4.998,3.795,0,11.471,29.746,30.028,5.563,6.263,44.179,11.383,13.891,4.795,0,366.17,1.074,1.815,2.593,0.318,-2.79,27,342.245,2025788.533,17.615,7.447,3.19,157.462,13.082,0.49,13.082,0.202,0.026,0.202,-0.107,-0.49,2.799,103.603,366.437,2,5,0,1,1,2,1,3,4,1,5,0,5,0,0,0,140,19.208,4.795,0,0,0,12.133,43.676,11.984,30.708,17.888,11.499,5.429,0,0,4,19.208,0,0,0,26.31,19.759,69.575,0,11.499,10.969,20.219,19.759,6.421,0,36.58,51.873,0,10.969,0,0,11.499,0,65.28,17.318,13.082,2.811,3.598,1.493,11.355,2.537,5.973,0,0,0.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36,0.96,0.001,0.3,0.84,1474.36,4220.96,5036.85,3.96,0.18
ST044917,1.495388,1.724389,1.335,1942.108,35.266,24.222,30.244,17.169,13.675,10.853,8.434,30.244,17.169,13.675,10.853,8.434,0,17.709,40.918,66.229,32.054,42.659,18.199,38.361,33.158,5.107,0,684.34,0.7,1.36,2.06,0.4,-4.8,50,636.446,1.79E+11,33.686,13.489,5.601,293.533,11.498,0.504,11.498,0.204,0.124,0.204,0.124,-0.504,3.926,189.618,684.83,3,10,1,2,3,4,0,4,8,3,10,0,10,0,0,0,264,48.064,0,0,0,0,6.066,65.073,41.013,69.844,12.587,45.996,5.75,0,0,7,48.064,0,0,0,37.767,69.844,75.845,0,62.873,0,42.958,74.95,25.807,0,45.34,42.465,0,11.127,0,0,51.746,0,93.72,41.661,2.817,11.498,8.735,5.148,14.396,2.446,2.828,14.304,0,0.232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.33,0.94,0,0.33,0.83,5658.61,14693.3,17638.48,5.46,0.22
ST045207,1.409436,2.007919,1.578,1375.664,25.982,17.315,21.068,11.519,8.344,6.274,4.374,21.068,11.519,8.344,6.274,4.374,17.218,18.715,34.361,30.746,38.029,18.662,0,15.201,18.947,14.384,0,503.225,1,1.639,2.222,0.478,-4,36,472.288,129610697.7,25.104,10.318,4.368,206.29,13.278,0.493,13.278,0.338,0.114,0.338,-0.662,-0.493,-1.3,130.468,503.536,2,13,0,1,1,1,2,3,12,1,13,0,8,0,1,1,194,33.731,13.929,9.589,4.984,0,0,12.133,14.095,59.617,6.607,22.663,11.698,5.559,11.659,4,29.059,0,18.685,14.095,6.545,59.015,38.534,0,17.249,23.082,35.676,78.77,25.377,0,10.358,21.722,0,11.164,0,5.948,17.249,0,135.66,25.294,45.621,2.223,-0.203,0.94,2.937,0,3.166,7.688,0,0.372,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15,0.85,0,0.51,0.81,3179.6,5233.79,6512.55,3.96,0.4
ST045323,0.897436,2.010256,1.68,1007.45,20.38,14.075,17.264,10.374,7.721,5.766,4.059,17.264,10.374,7.721,5.766,4.059,0,11.249,24.253,62.75,18.036,7.048,10.906,14.792,9.721,9.589,0,404.24,1.034,1.759,2.483,0.684,-2.62,29,374.255,5976819.797,19.686,8.399,3.805,168.56,12.918,0.373,12.918,0.332,0.295,0.332,-0.351,-0.373,-2.135,110.565,404.495,1,10,0,2,2,0,2,2,8,1,10,0,5,0,2,2,158,14.204,23.821,4.795,4.984,0,0,19.262,27.185,19.759,19.634,11.164,12.287,5.559,5.69,4,9.729,0,23.585,14.095,25.807,50.837,20.838,0,0,23.451,21.141,75.861,25.377,0,19.262,9.589,0,11.164,0,5.948,0,0,91.5,9.97,37.807,0,0.298,0.783,0,5.44,6.342,3.193,0,0.452,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.93,0,0.36,0.75,2128.55,4417.09,5931.7,4.08,0.15
ST049791,1.27968,1.287882,2.074,745.368,16.397,11.135,13.113,7.462,5.51,4.237,3.123,13.113,7.462,5.51,4.237,3.123,0,16.653,11.499,24.092,11.63,26.352,18.199,5.317,9.474,10.114,0,315.134,1.174,1.913,2.609,0.294,-2.6,23,296.197,207222.748,15.302,6.257,2.85,133.737,11.024,0.493,11.024,0.269,0.026,0.269,-0.359,-0.493,1.821,84.982,315.349,2,6,0,1,1,2,0,2,4,1,6,0,4,0,0,0,120,14.791,10.114,0,0,0,12.133,17.696,29.68,25.688,6.042,11.499,0,5.687,0,3,19.714,0,0,0,12.463,20.764,63.203,0,11.499,5.687,14.791,25.688,6.421,10.114,22.732,36.398,0,0,0,5.687,11.499,0,78.21,10.771,10.665,13.226,3.354,1.392,10.836,0.932,0.926,3.233,0,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0.97,0.001,0.24,0.86,973.32,3500.48,4057.21,3.79,0.15
ST049792,1.613829,2.009464,2.112,654.479,14.82,10.241,12.297,7.103,5.217,4.068,3.02,12.297,7.103,5.217,4.068,3.02,0,6.042,5.75,30.028,11.127,20.286,30.332,5.317,9.474,5.107,0,286.144,1.048,1.762,2.476,0.294,-2.2,21,266.191,85382.176,13.768,5.657,2.426,123.879,10.14,0.507,10.14,0.161,0.092,0.161,0.092,-0.507,1.618,79.992,286.351,3,4,0,1,1,2,0,2,3,2,4,0,3,0,0,0,110,19.897,0,0,0,0,12.133,29.829,11.984,26.328,11.791,11.499,0,0,0,3,19.897,0,0,0,12.463,20.764,53.089,0,17.249,0,14.791,25.871,6.421,0,22.732,36.398,0,0,0,0,17.249,0,55.3,10.798,0,12.393,3.37,1.822,11.68,0.986,0.988,3.297,0,0.901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36,0.96,0.001,0.3,0.84,833.19,2354.82,2817.98,3.36,0.19
ST049942,0.840689,0.959647,2.074,714.408,16.397,11.173,13.628,7.626,5.583,4.369,3.183,13.628,7.626,5.583,4.369,3.183,0,11.791,11.499,29.842,5.563,27.396,24.265,5.317,14.211,5.107,0,316.154,0.957,1.696,2.348,0.333,-2.4,23,294.201,210415.389,15.494,6.38,2.796,135.357,10.372,0.507,10.372,0.161,0.032,0.161,0.032,-0.507,1.627,86.544,316.377,3,5,0,1,1,2,0,2,4,2,5,0,4,0,0,0,122,24.634,0,0,0,0,0,29.829,18.051,33.438,17.541,11.499,0,0,0,3,24.634,0,0,0,12.463,27.874,47.022,0,22.998,0,19.527,32.981,6.421,0,22.732,30.332,0,0,0,0,22.998,0,64.53,15.995,0,12.604,3.249,2.341,9.522,0.961,0.957,4.871,0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39,0.96,0.001,0.28,0.85,1047.57,3210.08,3784.32,3.7,0.18
ST050757,1.134031,0.933873,2.135,968.814,21.836,14.383,17.638,9.734,7.424,5.172,3.573,17.638,9.734,7.424,5.172,3.573,17.708,11.356,35.715,4.9,12.01,55.641,14.095,0,9.474,14.696,0,411.191,1.1,1.8,2.4,0.304,-3.32,30,384.262,5498769.784,21.39,9.004,4.019,175.671,13.326,0.503,13.326,0.29,0.059,0.29,-0.759,-0.503,1.427,112.105,411.478,2,7,0,1,1,2,0,2,5,2,7,0,8,0,0,0,158,24.38,9.589,0,0,0,30.332,12.133,17.193,53.019,11.499,11.542,0,5.907,0,3,29.069,0,4.9,0,6.042,41.404,70.99,0,11.499,11.69,14.374,63.101,4.795,0,21.963,59.863,0,0,0,0,11.499,0,80.51,10.814,28.962,10.716,1.08,-0.39,13.098,0,1.025,7.029,0,0.643,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16,0.86,0,0.5,0.72,2568.89,3679.44,5112.73,3.84,0.29
ST057111,1.204665,1.550038,1.858,815.636,17.552,12.113,13.447,8.262,6.269,4.739,3.429,13.447,8.262,6.269,4.739,3.429,36.706,5.517,11.596,26.179,6.327,4.567,4.9,20.269,4.737,20.114,0,353.157,1.32,2.08,2.76,0.643,-2.05,25,332.191,881386.196,16.42,6.35,2.601,141.431,12.084,0.394,12.084,0.3,0.143,0.3,-1.263,-0.394,-3.885,85.031,353.359,6,11,0,2,2,0,2,2,9,5,11,0,3,0,2,2,136,35.257,9.362,4.984,4.984,0,0,0,0,39.113,23.959,11.745,5.948,0,5.559,4,25.373,0,19.519,0,24.54,37.686,16.681,0,0,17.112,15.776,85.936,4.737,0,6.228,11.122,0,11.164,0,5.948,0,0,153.34,7.232,25.089,32.023,0.022,0.472,0,-3.118,2.781,0,0,0.375,0,3,3,0,0,4,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.21,0.89,0,0.45,0.67,1580.17,2359.93,3523.41,3.35,0.17
ST057338,1.967734,2.00532,2.114,925.728,19.999,13.587,17.401,9.754,7.53,6.34,4.998,17.401,9.754,7.53,6.34,4.998,0,0,12.587,53.511,27.154,28.439,0,24.914,18.947,0,0,386.219,1,1.679,2.286,0.455,-2.44,28,356.252,2729808.843,18.902,7.185,2.551,165.68,5.937,0.493,5.937,0.17,0.384,0.17,0.384,-0.493,0.798,106.581,386.492,4,6,1,1,2,2,0,2,4,2,6,0,5,0,0,0,150,29.581,0,0,0,0,0,28.823,23.969,47.595,12.587,22.998,0,0,0,4,29.581,0,0,0,25.428,42.032,34.387,0,34.125,0,29.581,42.032,19.386,0,28.296,12.133,0,11.127,0,0,22.998,0,69,22.943,1.524,0,11.673,3.103,4.574,1.992,1.787,9.071,0,0.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.32,0.94,0,0.33,0.72,1657.14,3580.91,4993.1,3.79,0.08
ST074710,1.166063,1.158213,1.415,1088.933,19.51,13.602,16.072,9.689,7.605,5.453,3.953,16.072,9.689,7.605,5.453,3.953,0,5.626,5.583,61.345,10.463,6.066,37.256,23.102,9.679,4.795,0,374.186,1.143,1.964,2.75,0.304,-2.94,28,350.272,2887688.261,18.425,7.972,4.141,163.962,11.953,0.423,11.953,0.336,0.283,0.336,-0.283,-0.423,1.874,108.056,374.464,1,5,0,1,1,2,1,3,4,1,5,0,4,0,1,1,142,9.317,4.9,4.795,5.262,0,24.265,36.25,36.65,24.722,12.128,0,0,0,5.626,4,9.317,5.262,4.9,0,20.013,26.179,81.205,0,6.069,10.969,10.525,31.079,13.09,18.255,22.254,57.743,0,10.969,0,0,0,0,61.68,5.374,15.886,10.082,4.45,0,17.755,0,7.787,0,0,0.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.59,0.98,0.001,0.17,0.91,1256.24,7224.17,7862.8,4.82,0.12
ST074716,1.40625,1.740461,1.409,1037.25,20.924,14.64,17.649,10.528,7.733,5.681,4.071,17.649,10.528,7.733,5.681,4.071,0,5.626,12.19,61.717,5.563,18.076,37.256,17.033,13.891,4.795,0,409.212,1.033,1.767,2.467,0.375,-2.83,30,380.274,8175905.089,20.443,9.323,4.831,176.162,12.028,0.497,12.028,0.336,0.301,0.336,-0.301,-0.497,2.101,116.325,409.506,1,6,0,1,1,2,1,3,5,1,6,0,7,0,1,1,158,18.791,4.9,4.795,0,0,0,54.952,36.65,26.806,23.627,0,0,0,5.626,4,18.791,0,4.9,0,20.013,39.896,70.078,0,11.499,10.969,19.999,44.796,13.09,0,18.051,57.743,0,10.969,0,0,11.499,0,56.35,16.251,16.02,0.952,2.644,1.694,15.591,0,8.489,1.691,0,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.57,0.98,0.001,0.18,0.91,1626.09,8789.7,9674.41,5.13,0.12
D724-0097,1.2825,1.233125,2.33,975.31,17.974,12.079,15.057,8.546,6.575,4.499,3.196,15.057,8.546,6.575,4.499,3.196,0,0,17.631,41.068,4.9,0,37.265,36.461,4.984,5.262,0,334.203,1.36,2.12,2.8,0.3,-2.84,25,310.255,556625.128,16.998,6.957,2.968,147.748,9.721,0.365,9.721,0.157,0.636,0.157,0.636,-0.365,1.953,102.218,334.447,2,5,0,0,0,1,2,3,4,2,5,0,6,0,0,0,128,10.217,4.401,4.984,5.262,6.579,18.209,31.041,5.563,43.782,11.887,5.647,0,0,0,3,4.9,5.262,9.385,0,13.345,32.502,53.611,0,6.069,22.498,10.217,36.57,6.421,18.255,16.69,36.92,0,16.681,0,5.818,0,0,57.56,2.088,6.105,13.309,5.348,1.015,10.36,2.594,7.739,4.275,0,0.678,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.18,0.86,0,0.5,0.66,1707.18,2245.58,3445.24,3.45,0.21
ciprofloxacin,1.239171,1.165532,1.949,882.76,16.845,11.559,13.127,8.224,6.472,4.808,3.392,13.127,8.224,6.472,4.808,3.392,22.779,11.428,11.204,39.021,12.263,10.633,4.9,5.317,0,19.086,0,331.133,1.25,1.958,2.583,0.412,-2.41,24,313.203,672746.571,15.137,5.592,2.448,137.043,14.602,0.545,14.602,0.198,0.105,0.198,-1.521,-0.545,-0.778,84.64,331.347,2,6,1,1,2,1,1,2,5,1,7,0,3,1,1,2,126,24.685,4.795,4.39,0,0,0,24.974,17.625,48.916,5.817,5.429,0,0,0,4,19.608,0,4.567,0,18.883,31.079,39.934,0,0,22.56,20.752,36.715,0,5.817,29.241,23.124,0,10.903,0,10.078,0,0,81.98,16.395,25.591,13.517,-0.016,-2.008,3.032,3.203,3.285,0,0,0.8,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.45,0.97,0.001,0.24,0.82,1013.06,3494.43,4263.15,3.74,0.09
linezolid,0.736428,1.344304,1.692,633.749,17.104,11.542,13.457,7.892,5.789,4.047,2.821,13.457,7.892,5.789,4.047,2.821,12.197,24.814,37.678,0,17.89,12.133,4.9,5.317,9.474,13.979,0,337.144,1.375,2.125,2.792,0.5,-2.35,24,317.191,354672.958,16.506,7.042,3.587,138.854,14.448,0.442,14.448,0.414,0.189,0.414,-0.538,-0.442,1.124,85.731,337.351,1,7,0,2,2,1,0,1,5,1,8,0,4,0,2,2,130,19.69,9.694,9.185,0,0,0,18.199,20.013,37.678,11.921,0,5.907,0,6.093,3,23.453,0,5.317,0,13.028,49.193,24.016,0,0,23.375,15.117,57.497,14.268,5.817,6.924,18.199,0,0,0,20.56,0,0,71.11,24.904,26.202,2.608,0.948,-0.571,4.715,-0.979,4.34,0,0,0.892,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.99,0.002,0.12,0.92,712.24,5643.61,6110.55,4.43,0.06
